BOWENFELS,2790
COXS CREEK,2849
MOUNT KNOWLES,2850
ERUDGERE,2850
COOYAL,2850
UPPER BYLONG,2849
CHARBON,2848
YARRAWONGA,2850
RIVERLEA,2850
BARIGAN,2850
BUCKAROO,2850
MOUNT FROME,2850
TALLAWANG,2852
PYRAMUL,2850
APPLE TREE FLAT,2850
BOCOBLE,2850
MOOLARBEN,2850
WORLDS END,2850
MAITLAND BAR,2850
AVISFORD,2850
BIRRIWA,2844
BOTOBOLAR,2850
MULLAMUDDY,2850
QUEENS PINCH,2850
COPE,2852
BERYL,2852
CLANDULLA,2848
BUMBALONG,2626
THE ANGLE,2620
CLEAR RANGE,2620
WILLIAMSDALE,2620
MOONBAH,2627
DALGETY,2628
BELOKA,2628
DEAUVILLE,2443
YARROW,2620
HOSKINSTOWN,2621
WATTLE PONDS,2330
SEDGEFIELD,2330
MARCHMONT,2582
GOOD HOPE,2582
LOWER BELFORD,2335
INVERGOWRIE,2350
JEIR,2582
BEROWRA CREEK,2082
MOUNT VERNON,2178
ANAMBAH,2320
MOGO CREEK,2775
GROSE VALE,2753
HIGHER MACDONALD,2775
WEBBS CREEK,2775
CENTRAL MACDONALD,2775
WRIGHTS CREEK,2775
WHEENY CREEK,2758
LOWER PORTLAND,2756
CENTRAL COLO,2756
PERRYS CROSSING,2775
COLO,2756
FERNANCES,2775
LEETS VALE,2775
BILPIN,2758
KURRAJONG HILLS,2758
TEN MILE HOLLOW,2250
DOLANS BAY,2229
JELLAT JELLAT,2550
WAMBAN,2537
MERINGO,2537
BIMBIMBIE,2536
MOGENDOURA,2537
WOODLANDS,2536
RAZORBACK,2571
THERESA PARK,2570
MEADOW FLAT,2795
URILA,2620
ROSSI,2621
BUDAWANG,2622
DARLINGTON,2330
HERMITAGE FLAT,2790
GENEVA,2474
SOUTH GUYRA,2365
BOGGABILLA,2409
OBANVALE,2330
MOOBI,2337
YARROWYCK,2358
GREENHILL,2440
FREDERICKTON,2440
CHILCOTTS GRASS,2480
HOWARDS GRASS,2480
BOOERIE CREEK,2480
NORTH PENRITH,2750
NORTH ROTHBURY,2320
RAWORTH,2321
FARLEY,2320
BERRY PARK,2321
WINDELLA,2320
GOSFORTH,2320
GOBBAGOMBALIN,2650
BLUE BAY,2261
FREEMANS,2259
KINGS HILL,2324
RUSHFORTH,2460
JAMES CREEK,2463
EGLINTON,2795
ABERCROMBIE,2795
PERTHVILLE,2795
LAFFING WATERS,2795
LINLEY POINT,2066
CREMORNE POINT,2090
TAMARAMA,2026
JINDERA,2642
GRABBEN GULLEN,2583
NUNDERI,2484
KINVARA,2478
DOLLS POINT,2219
WERRINGTON DOWNS,2747
OXLEY PARK,2760
EAST BRANXTON,2335
KEARSLEY,2325
BELLBIRD HEIGHTS,2325
NEATH,2326
ALLANDALE,2320
MELONBA,2765
NIRIMBA FIELDS,2763
TALLAWONG,2762
AUSTRAL,2171
GLOUCESTER,2423
MEREWETHER HEIGHTS,2291
PADDINGTON,2023
BELLEVUE HILL,2022
CANADA BAY,2046
TENNYSON,2754
OLD EROWAL BAY,2540
BERRINGER LAKE,2539
BEWONG,2540
ENGLORIE PARK,2560
ROCKY POINT,2259
LOWANNA,2450
ARRAWARRA HEADLAND,2456
ULONG,2450
BONVILLE,2441
KOTARA SOUTH,2289
WOOLOWEYAH,2464
DUNDURRABIN,2453
DIGGERS CAMP,2462
SWAN CREEK,2462
EATONSVILLE,2460
MALABUGILMAH,2460
BARYULGIL,2460
HALLSVILLE,2340
WARRAL,2340
SPRING FLAT,2850
PUTTA BUCCA,2850
WESTON,2327
NEWCASTLE EAST,2300
LIBERTY GROVE,2138
DODSWORTH,2620
LYNDHURST,2797
O'CONNELL,2795
FAIRY HILL,2470
NORTH CASINO,2470
MOORBEL,2804
MULLION CREEK,2800
AUBURN VALE,2360
GLEN WILLIAM,2321
BARELLAN,2665
SPRING GROVE,2470
LACMALAC,2720
CONGARINNI,2447
BARMEDMAN,2668
NEWBRIDGE,2795
MENDOORAN,2842
WOMBAT,2587
FOREST REEFS,2798
WINDERA,2800
TALLIMBA,2669
BINNAWAY,2395
BEEMUNNEL,2824
SWAN BAY,2471
NAUGHTONS GAP,2470
GILGAI,2360
CAWONGLA,2474
MUNDONGO,2720
MUMMULGUM,2469
WIRRIMBI,2447
WANTABADGERY,2650
GALONG,2585
BROWNS CREEK,2799
LECONFIELD,2335
BURRUMBUTTOCK,2642
CONARGO,2710
BARRY,2799
HORSE STATION CREEK,2474
MANDURAMA,2792
MULI MULI,2476
UTUNGUN,2447
OLD GREVILLIA,2474
RAND,2642
PALLAMALLAWA,2399
FOSTERTON,2420
ALLGOMERA,2441
CURRABUBULA,2342
MORVEN,2660
SUMMER HILL CREEK,2800
WOOMARGAMA,2644
MIRROOL,2665
TENANDRA,2824
TALARM,2447
DYRAABA,2470
DARBYS FALLS,2793
JOES BOX,2469
DARETON,2717
OWENS GAP,2337
BLACK MOUNTAIN,2365
ETTRICK,2474
TEWINGA,2449
KINGSVALE,2587
BROCKLESBY,2642
WALBUNDRIE,2642
NOWENDOC,2354
PRETTY PINE,2710
ULAMAMBRI,2357
OLD BONALBO,2469
HOMELEIGH,2474
MERUNGLE HILL,2705
DONNELLYVILLE,2447
WEETHALLE,2669
HILLDALE,2420
YASS RIVER,2582
JACKS CREEK,2390
ROUCHEL,2336
WIANGAREE,2474
WALLA WALLA,2659
WARIALDA RAIL,2402
FEDERAL,2480
POSSUM CREEK,2479
BURRINGBAR,2483
KUNGHUR,2484
DUNBIBLE,2484
TYALGUM CREEK,2484
RESERVE CREEK,2484
KIELVALE,2484
FARRANTS HILL,2484
EUROKA,2440
ALDAVILLA,2440
VERGES CREEK,2440
OLD STATION,2440
NIMBIN,2480
BEXHILL,2480
BOAT HARBOUR,2480
TULLERA,2480
WYRALLAH,2480
SOUTH GUNDURIMBA,2480
NULKABA,2325
GRETA MAIN,2325
ELRINGTON,2325
LOUTH PARK,2320
OAKHAMPTON HEIGHTS,2320
MAITLAND VALE,2320
BARRINGTON,2422
KUNDLE KUNDLE,2430
BUNDOOK,2422
STROUD,2425
DYERS CROSSING,2429
FREEMANS REACH,2756
FALLS CREEK,2540
COOPERS GULLY,2550
BELIMBLA PARK,2570
BRANDY HILL,2324
NELSONS PLAINS,2324
TERRAMUNGAMINE,2830
EUMUNGERIE,2822
MINORE,2830
BENI,2830
ASHBY HEIGHTS,2463
ELLAND,2460
SOUTH ARM,2460
LEVENSTRATH,2460
MOUNTAIN VIEW,2460
TALOUMBI,2463
WHITE ROCK,2795
THE LAGOON,2795
TRUNKEY CREEK,2795
KINGSWOOD,2340
PIALLAMORE,2340
HANGING ROCK,2340
NUNDLE,2340
CRAWNEY,2338
KAINS FLAT,2850
BUDGEE BUDGEE,2850
FROG ROCK,2850
ST FILLANS,2850
BUNGABA,2852
TWO MILE FLAT,2852
COOKS GAP,2850
STUBBO,2852
PIAMBONG,2850
COLLINGWOOD,2850
CULLENBONE,2850
STONY CREEK,2850
GUNTAWANG,2852
BERRIDALE,2628
OLD ADAMINABY,2629
BRAEMAR BAY,2628
COOTRALANTRA,2628
CHAKOLA,2630
RAWDON ISLAND,2446
LOGANS CROSSING,2439
FRAZERS CREEK,2446
MIDDLE BROTHER,2443
RED HILL,2824
LITTLE BACK CREEK,2474
GILMORE,2720
MOURQUONG,2739
SUGARLOAF,2420
DAROOBALGIE,2870
BILBUL,2680
CUDGERA CREEK,2484
TUNCESTER,2480
BOLONG,2540
MALDON,2571
BUSHELLS RIDGE,2259
TRENAYR,2460
TOORAWEENAH,2817
UNDERBANK,2420
WIRRAGULLA,2420
CEDAR POINT,2474
BEAN CREEK,2469
SALISBURY,2420
HORSESHOE CREEK,2474
ALLYNBROOK,2311
CARRABOLLA,2311
COLLINS CREEK,2474
TOONUMBAR,2474
TAYLORS ARM,2447
WADEVILLE,2474
EUNGAI CREEK,2441
GREEN PIGEON,2474
WALLENDBEEN,2588
RILEYS HILL,2472
RAPPVILLE,2469
WOOTTON,2423
KRAMBACH,2429
BOORAL,2425
HOLROYD,2160
EBENEZER,2756
RICHMOND LOWLANDS,2753
CORNWALLIS,2756
YADBORO,2539
TERMEIL,2539
MONDAYONG,2540
NUMBAA,2540
MANGOPLAH,2652
EUNANOREENYA,2650
ALFREDTOWN,2650
HINTON,2321
MOUNT TOMAH,2758
TULLYMORGAN,2463
MOLEVILLE CREEK,2460
THE WHITEMAN,2460
SACKVILLE NORTH,2756
DUFFYS FOREST,2084
STEWARTS MOUNT,2795
CHARLEYS FOREST,2622
LOWTHER,2790
STANNUM,2371
BULYEROI,2387
BROOKONG,2656
TORRINGTON,2371
BINGLEBURRA,2311
OAKLANDS,2646
COOKARDINIA,2650
WINGADEE,2829
YORKLEA,2470
DOG ROCKS,2795
MOUNT HARRIS,2824
THULE,2732
LYNCHS CREEK,2474
RED RANGE,2370
WYANGLE,2720
DRAKE,2469
CROOBLE,2400
MARTHAGUY,2824
HOVELLS CREEK,2794
BOGEE,2849
KIACATOO,2877
CURLWAA,2648
ALECTOWN,2870
BEDGERABONG,2871
MULLENGANDRA,2644
TIMOR,2338
WANDSWORTH,2365
TENTERFIELD,2372
MARYLAND,4377
PINNACLE,2810
WIRRIMAH,2803
YATHELLA,2650
WIDGELLI,2680
BOTTLE CREEK,2469
GIRILAMBONE,2831
DAYSDALE,2646
BRUNGLE,2722
MANDAGERY,2870
FIVE WAYS,2873
MERAH NORTH,2388
PIORA,2470
THE MARRA,2831
DALWOOD,2335
MT RIVERS,2311
KOOKABOOKRA,2370
MURRULEBALE,2652
SANDY FLAT,2372
GOONUMBLA,2870
WEST WIANGAREE,2474
ALLEENA,2671
BENEREMBAH,2680
MULLION,2582
WANTIOOL,2663
DELUNGRA,2403
BURROWAY,2821
TOOLOOM,2475
EURONGILLY,2663
URANGELINE EAST,2656
BENTLEY,2480
GARAH,2405
ELLANGOWAN,2470
LEWINSBROOK,2311
SPRINGRANGE,2618
TICHBORNE,2870
WARDS MISTAKE,2350
RUBY CREEK,4380
DOBIES BIGHT,2470
MYALL CREEK,2403
NORTH DORRIGO,2453
GLENELLEN,2642
GURLEY,2398
WINDOWIE,2720
COOKS MYALLS,2870
MCKEES HILL,2480
GLENRIDDING,2330
YARRIE LAKE,2388
GUNNING GAP,2871
COME BY CHANCE,2832
FAWCETTS PLAIN,2474
MARYS MOUNT,2380
FRENCH PARK,2655
WARROO,2871
STANBOROUGH,2360
WARRAGOON,2710
KOREELAH,2476
FIFIELD,2875
BREEZA,2381
BACKMEDE,2470
HOWICK,2330
COREEN,2646
MEMAGONG,2594
WARRAH,2339
RENNIE,2646
RUGBY,2583
BINYA,2665
MERRIWAGGA,2652
EUABALONG,2877
GREENETHORPE,2809
REDDESTONE,2370
ALMA PARK,2659
NORTH STAR,2408
NYMAGEE,2831
MOLLYAN,2842
BOLIVIA,2372
MAYRUNG,2710
GONGOLGON,2839
ROCKY GLEN,2357
NORTH YALGOGRIN,2671
ANGLEDOOL,2834
MILBRULONG,2656
KICKABIL,2830
ARDING,2358
HARTWOOD,2710
ARMATREE,2828
SANDY HILL,2372
MOORWATHA,2640
TOOGONG,2864
ORANGE GROVE,2380
PINE LODGE,2714
BUDDABADAH,2825
LEGUME,2476
WONGWIBINDA,2350
TWIN RIVERS,2410
BROOKFIELD,2420
GULARGAMBONE,2828
BLIGHTY,2713
KINGSTOWN,2358
WOODVIEW,2470
COLLIE,2827
DARLOW,2729
MOLE RIVER,2372
SHANNON VALE,2370
LITTLE BILLABONG,2644
GARRA,2866
KYALITE,2715
ENMORE,2350
SALISBURY PLAINS,2358
MAIMURU,2594
LAKE COWAL,2671
CHERRY TREE HILL,2360
WISEMANS CREEK,2795
DILPURRA,2734
BIDDON,2827
UPPER TAYLORS ARM,2447
KELVIN,2380
SEXTONVILLE,2470
MIDDLE FALBROOK,2330
MONGOGARIE,2470
GODFREYS CREEK,2586
POMONA,2648
TONDERBURINE,2817
MITCHELLS FLAT,2330
THE GLEN,2476
SHANNON BROOK,2470
DALTON,2581
BLUE NOBBY,2408
GOORANGOOLA,2330
FORDS BRIDGE,2840
BIRGANBIGIL,2710
MOUNT COLLINS,2794
MURRAWOMBIE,2825
DHURAGOON,2733
LONG POINT,2330
OLD MILL,2369
NANIMA,2582
URANGELINE,2656
WOODSIDE,2372
COUGAL,2474
OBLEY,2868
MOUNT DAVID,2795
WONDALGA,2729
MULYANDRY,2871
GUMBALIE,2840
MOUNT OLIVE,2330
UPPER HORTON,2347
BOORABEE PARK,2480
LOWESDALE,2646
BANNABY,2580
RANGERS VALLEY,2370
BYROCK,2831
BRIDGMAN,2330
LISTON,2372
YARROWITCH,2354
ABERFOYLE,2350
CAMERONS CREEK,2359
GROGAN,2666
SILENT GROVE,2372
PREMER,2381
BALLYROE,2795
WALLANGRA,2360
DALSWINTON,2328
HOGARTH RANGE,2469
KERI KERI,2711
MORAGO,2710
MYRTLEVILLE,2580
SAVERNAKE,2646
COOLATAI,2402
TANTONAN,2731
ROB ROY,2360
JEMALONG,2871
LOADSTONE,2474
CODRINGTON,2471
SPRING PLAINS,2388
CAROONA,2343
HAMBLEDON HILL,2330
LINDIFFERON,2710
PALLAL,2404
WEEMELAH,2406
GADARA,2720
MALLEE,2738
WOOLNERS ARM,2470
EULAH CREEK,2390
BALFOURS PEAK,2403
BURRABOI,2732
BLAND,2721
EAST CORAKI,2471
OSBORNE,2656
BLUE VALE,2380
COWABBIE,2652
MIRANNIE,2330
LEEVILLE,2470
ROTO,2675
COOLABAH,2831
BERRY JERRY,2701
BIG JACKS CREEK,2339
KENTUCKY SOUTH,2354
NARRABURRA,2666
MOUNT HOPE,2877
BALLDALE,2646
BOOMI,2405
BANGHEET,2404
BULLARAH,2400
SHERWOOD,2474
CRYON,2832
JEWS LAGOON,2397
GREG GREG,2642
UNDERCLIFFE,4380
BULLAGREEN,2824
TALLWOOD,2798
SAUMAREZ,2350
LITTLE JACKS CREEK,2339
GREENRIDGE,2471
WEST BUNGAWALBIN,2471
GIN GIN,2823
BIDGEEMIA,2642
GIRRAL,2669
PLEASANT HILLS,2658
FURRACABAD,2370
YAVEN CREEK,2729
BOEILL CREEK,2739
CANBELEGO,2835
BUKKULLA,2360
FLAT TOPS,2420
BOHENA CREEK,2390
MOUNTAIN CREEK,2644
TENTERDEN,2365
BIELSDOWN HILLS,2453
HOBBYS YARDS,2795
INDI,2642
WANDOOK,2710
OAKWOOD,2360
STANHOPE,2335
TULLOONA,2400
MAIRJIMMY,2716
BOOMEY,2866
BOOROLONG,2350
ELDERSLIE,2335
ROSEBERRY CREEK,2474
WEST CORAKI,2471
RANNOCK,2701
TUBBUL,2594
QUANDIALLA,2721
GOOBARRAGANDRA,2720
WEEDALLION,2594
GAREMA,2871
TERIDGERIE,2829
FARGUNYAH,2656
KENTUCKY,2354
MYRTLE PARK,2713
WILLBRIGGIE,2680
PINE GROVE,2829
POONCARIE,2648
UPPER ROUCHEL,2336
THALGARRAH,2350
WESTBROOK,2330
FAIRHOLME,2877
ARUMPO,2715
TOORANIE,2734
NULLAMANNA,2360
KOOBA,2680
ROCKY RIVER,2469
RAVENSWORTH,2330
UPPER TOOLOOM,2475
MAYBOLE,2365
KAYUGA,2333
DINOGA,2404
WATTLE SPRINGS,2357
ROWENA,2387
GRADYS CREEK,2474
OXLEY,2711
COLINROOBIE,2700
ANABRANCH NORTH,2648
THYRA,2731
ATHOLWOOD,2361
LEADVILLE,2844
RENO,2722
KIKOIRA,2669
BUNDEMAR,2823
MONIA GAP,2675
CAVAN,2582
TUNGLEBUNG,2469
BABINDA,2825
BONSHAW,2361
GOBARRALONG,2727
CLYDESDALE,2330
LITTLE PLAIN,2360
BULLA CREEK,2594
MUNYABLA,2658
BECTRIC,2665
BOOROORBAN,2710
WYNEDEN,2474
WALLANTHERY,2675
CUTTABRI,2388
WEETALIBA,2395
DUNOLLY,2330
PALING YARDS,2580
EDITH,2787
BELLATA,2397
PAYTENS BRIDGE,2871
BOONAL,2409
BOMBOWLEE CREEK,2720
TIMBARRA,2372
PARINGI,2738
WANGANELLA,2710
EREMERANG,2877
SWAN VALE,2370
LOWER DUCK CREEK,2469
GRAMAN,2360
BOREE,2800
WALCHA ROAD,2354
WERMATONG,2720
HALTON,2311
FOREST LAND,2372
BUMBALDRY,2794
JACKSONS FLAT,2469
ECCLESTON,2311
EMERALD HILL,2380
NARADHAN,2669
KERRS CREEK,2800
GUNNINGBLAND,2876
TANNABAR,2357
NYORA,2646
METZ,2350
QUAMBONE,2831
ERIN VALE,2663
APPLETREE FLAT,2330
JENNINGS,4383
TAMBAN,2441
WHIPORIE,2469
MAULES CREEK,2382
MAGOMETON,2829
ELLERSTON,2337
WELLINGTON VALE,2371
MONTEAGLE,2594
NEILREX,2831
WEBBERS CREEK,2421
CLOVASS,2480
BUNNAN,2337
TATHAM,2471
MOUNT RUSSELL,2360
RYE PARK,2586
LLANGOTHLIN,2365
JEREMY,2795
BURREN JUNCTION,2386
RIVERTREE,2372
REIDS FLAT,2586
BOCOBRA,2865
BAAN BAA,2390
WARRAH CREEK,2339
WYLIE CREEK,2372
YANTABULLA,2840
PUCAWAN,2666
MURGA,2864
PINEY RANGE,2810
GRAVESEND,2401
CANONBA,2825
BURRA CREEK,2722
CAMIRA,2469
MUNNI,2420
PARA,2648
GUM FLAT,2360
MOSSGIEL,2878
BUNGAWALBIN,2469
BARKERS VALE,2474
BALD BLAIR,2365
HANLEYS CREEK,2420
PIGEONBAH,2824
DUCKMALOI,2787
EDGEROI,2390
COREE,2710
HONEYBUGLE,2825
MILVALE,2594
GREVILLIA,2474
BROBENAH,2705
NOMBI,2379
AFTERLEE,2474
BIG RIDGE,2330
STANNIFER,2369
GLEN ALICE,2849
SANDY CREEK,2835
BRIBBAREE,2594
PAGES CREEK,2337
BYNG,2800
BRUSHY CREEK,2365
WHITLOW,2404
SPRING MOUNTAIN,2360
TARA,2665
WARRADERRY,2810
COBBORA,2844
BUNNALOO,2731
KIKIAMAH,2594
JONES CREEK,2722
BALD NOB,2370
MOUNT TENANDRA,2828
CULLIVEL,2645
REDLANDS,2646
PULLABOOKA,2810
BUNDELLA,2343
LOGIE BRAE,2713
SANDY GULLY,2729
LOWER DYRAABA,2470
OOMA,2871
MORANGARELL,2666
ASHFORD,2361
TERRACE CREEK,2474
GILGOOMA,2829
DANDRY,2357
TAYLORS FLAT,2586
BREADALBANE,2581
GHOOLENDAADI,2380
KINGSLAND,2370
PINE RIDGE,2343
MOUNT FOSTER,2824
MARINNA,2663
REEDY CREEK,2330
ROCKY RIVER,2372
KUNAMA,2730
COPETON,2360
TRENTHAM CLIFFS,2738
EURIMBLA,2867
BUNDURE,2700
UPPER BINGARA,2404
STUD PARK,2710
BOOROOK,2372
SANDY CREEK,2338
BELLMOUNT FOREST,2581
WYAN,2469
THERESA CREEK,2469
WOODSTOCK,2360
COTTONVALE,4375
UPPER MONGOGARIE,2470
BOGAN,2826
BUNGOWANNAH,2640
GREEN HILLS,2365
GOORIANAWA,2396
TARADALE,2653
LONG PLAIN,2360
THE GULF,2365
MOUNT OLIVE,2787
GANBENANG,2790
TULLAKOOL,2732
WHITE CLIFFS,2836
GUMBLE,2865
THUDDUNGRA,2594
DERRIWONG,2877
GIDGINBUNG,2666
PINE CLUMP,2824
FROGMORE,2586
BOOMANOOMANA,2712
WAVERLY,2337
WILLALA,2382
TOOLOON,2829
GLENELG,2810
NEW VALLEY,2365
WOLLOMOMBI,2350
SHOOTERS HILL,2787
GOODOOGA,2838
ELLERSLIE,2648
HAYSTACK,2469
BLACK HOLLOW,2828
PURLEWAUGH,2357
YARRANBELLA,2447
CALOOLA,2795
BERREMANGRA,2582
PANUARA,2800
CURLEW WATERS,2672
WESTDALE,2653
GOWANG,2357
WARRAH RIDGE,2343
BABYL CREEK,2470
LARRAS LEE,2866
LAMBS VALLEY,2335
CROPPA CREEK,2411
HILLGROVE,2350
MUMBLEBONE PLAIN,2824
BALDRY,2867
BACK CREEK,2372
DANDALOO,2823
LYNDHURST,2350
MABINS WELL,2716
BOWAN PARK,2864
BALDERSLEIGH,2365
ROCKY CREEK,2371
BULLAWA CREEK,2390
YETMAN,2410
SANDIGO,2700
BURNT YARDS,2792
DIRNASEER,2666
KINGS PLAINS,2360
OBAN,2365
KILLIMICAT,2720
GOCUP,2720
BALLADORAN,2831
TOOLIJOOA,2534
BAERAMI CREEK,2333
PUDDLEDOCK,2350
CLERGATE,2800
MERRIGAL,2827
FINDON CREEK,2474
MALLOWA,2400
CAMP CREEK,4385
MINGOOLA,4380
BRUIE PLAINS,2875
SCOTTS CREEK,2338
MULLA,2825
KULWIN,2835
METHUL,2701
PARKVILLE,2337
ARATULA,2714
ROCKY CREEK,2390
STONEHENGE,2370
ALBERT,2873
TOMKI,2470
COBBADAH,2347
WALLEROOBIE,2665
CONIMBIA,2829
BOURBAH,2828
BLACK CREEK,2729
WALLACETOWN,2650
CLARE,2711
UPPER NILE,2849
TUMUT PLAINS,2720
WELAREGANG,2642
BOOMI CREEK,2475
AMOSFIELD,4380
MONAK,2738
WARRUMBUNGLE,2828
GOWAN,2795
JUNEE REEFS,2666
LIMESTONE,2361
NYRANG CREEK,2804
TINDAREY,2835
WILLIGOBUNG,2653
PAN BAN,2648
MARCH,2800
BOORGA,2652
KILGRA,2474
MCMAHONS REEF,2587
BUREEN,2328
TARBAN,2372
MAIN CREEK,2420
SCOTIA,2648
